Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
OTR Woodville South	7f1b6ce67a6293f060b257bb167514013c6f87d4	-34.8919115397877	138.5247218359428	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.6207632003596248	-34.8919235397877	138.52473583598004	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.6209325051134936
OTR Woodville South	2568209ea00e305fa57ad2a073ce97839b8a85d4	-34.89730806323831	138.5356638728894	AUS	40401109121		Charles Sturt C	Flinders Park	South Australia		5023			0.8962792120529868	-34.897296063238315	138.535616872897	AUS	40401109121		Charles Sturt C	Flinders Park	South Australia		5023			0.8947683893112482
OTR Woodville South	6a5e18bd399799bed27216fdae76a3689a292c33	-34.91192176691242	138.51005867584917	AUS	40401109232		Charles Sturt C	Henley Beach	South Australia		5024			2.2324192002350607	-34.91191576691242	138.51005967587142	AUS	40401109232		Charles Sturt C	Henley Beach	South Australia		5024			2.232039953757545
OTR Woodville South	f9e3ab663650c4c735229ed537476cc0f8a6f9df	-34.89795964272665	138.52853376478	AUS	40401109128		Charles Sturt C	Flinders Park	South Australia		5023			0.9233771126345894	-34.897935642726644	138.5285327647716	AUS	40401109128		Charles Sturt C	Flinders Park	South Australia		5023			0.921753748455086
OTR Woodville South	852df601a00cf8bfcae4c16d655e8fa80636ad0b	-34.89007005497654	138.56518988259197	AUS	40401109329		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			1.9494071560822719	-34.89006505497654	138.5651968826184	AUS	40401109329		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			1.9497331109629763
OTR Woodville South	8513f20fc816d7fd70687f84a77746ef50f10818	-34.99221084114982	138.5467067294277	AUS	40302106224		Marion C	Morphettville	South Australia		5043			7.478350707980106	-34.992191841149825	138.54670872943333	AUS	40302106224		Marion C	Morphettville	South Australia		5043			7.4770584576844845
OTR Woodville South	da34ca165816589083684ebb55a52ab778ebe121	-34.87824286396089	138.5071669607327	AUS	40401109406		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.4502333760884418	-34.87825186396089	138.5071779607006	AUS	40401109406		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.4494453217281198
OTR Woodville South	17d6fdff7b217e51715236fc1ed8fa81e9eeeedd	-35.0855863321416	138.56054821726772	AUS	40304108013		Onkaparinga C	Happy Valley	South Australia		5159			13.984561810413396	-34.844867332141604	138.54734536918258	AUS	40402110246		Port Adelaide Enfield C	The Parks	South Australia		5013			2.907632599044943
OTR Woodville South	a7ee0380984c81a58137eb339a55eb7c3dead3d5	-34.885028884732385	138.527703930107	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.21206787192309143	-34.885042884732385	138.52775693014635	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.20913530738356373
OTR Woodville South	328d64692bdefcc2aa21f9e2b5fc2547e212c90c	-34.888517181134375	138.5332694311089	AUS	40401109017		Charles Sturt C	Beverley	South Australia		5011			0.2758970971121635	-34.88851518113438	138.53327643110777	AUS	40401109017		Charles Sturt C	Beverley	South Australia		5011			0.275919320002139
OTR Woodville South	0ee655d60d006690d780763d5edd4f32e6b5af4e	-34.89524639063401	138.4961856251468	AUS	40401109531		Charles Sturt C	Seaton - Grange	South Australia		5022			2.125823316888199	-34.895267390634004	138.49618162509867	AUS	40401109531		Charles Sturt C	Seaton - Grange	South Australia		5022			2.126529584947094
OTR Woodville South	960b0b51ee5ad48864f4d281ed3e74ebe8e09cc9	-34.907414696851795	138.53628430668297	AUS	40401109110		Charles Sturt C	Flinders Park	South Australia		5025			1.5866730186380427	-34.907504696851795	138.53604730643997	AUS	40401109110		Charles Sturt C	Flinders Park	South Australia		5025			1.5905361373208808
OTR Woodville South	70f3567338bac8aee910f0e7cc1640b11d91cd21	-34.89320075751735	138.57076707535663	AUS	40401109304		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.305730560670947	-34.89287975751735	138.53140507580176	AUS	40401109127		Charles Sturt C	Flinders Park	South Australia		5023			0.5572299330724424
OTR Woodville South	df332a21bb1820141af4cf52bb0e73767d487946	-34.887702660914215	138.5342648196191	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.2558648213208878	-34.81340066091421	138.6346741510379	AUS	40204117205		Salisbury C	Pooraka - Cavan	South Australia		5095			7.665085007326354
OTR Woodville South	584e05f391d05948b8a2239868bbf6b02600b63b	-34.912381462944865	138.54152002153603	AUS	40401109117		Charles Sturt C	Flinders Park	South Australia		5025			1.9902188334016768	-34.91236646294487	138.54153102154223	AUS	40401109117		Charles Sturt C	Flinders Park	South Australia		5025			1.9894047365386878
OTR Woodville South	03bdec3fb9064eaa88b36434df24eabb31d9a93e	-35.03598149900493	138.5173082845878	AUS	40301105613		Holdfast Bay C	Brighton (SA)	South Australia		5049			10.486294086420353	-35.03597949900493	138.517318284586	AUS	40301105613		Holdfast Bay C	Brighton (SA)	South Australia		5049			10.486112877817563
OTR Woodville South	478d24f91e07a1df352ff3671bc4d4a79a8092ea	-34.909529604771905	138.52204617944324	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.7899639880566054	-34.921110604771904	138.596454239717	AUS	40101100129		Adelaide C	Adelaide	South Australia		5000			4.461545618112152
OTR Woodville South	5f11cf4e4c0e17479cf546757aad7421c41369f2	-34.8901448679083	138.51689490164142	AUS	40401109514		Charles Sturt C	Seaton - Grange	South Australia		5023			0.9032681831906847	-34.9206398679083	138.63425686928971	AUS	40105101706		Norwood Payneham St Peters C	Norwood (SA)	South Australia		5067			6.337356114110579
OTR Woodville South	7ff9bafca0d4b6c8690e3af16031005af94f3e8b	-33.825239973104814	150.9931223695689	AUS	12504149248		Parramatta C	Parramatta - Rosehill	New South Wales		2150			714.9111289753557	-33.825258973104816	150.99312636958058	AUS	12504149248		Parramatta C	Parramatta - Rosehill	New South Wales		2150			714.9111414862832
OTR Woodville South	75e0cba03670b23a5388ca93371183f66e8b75d4	-34.895025295456406	138.52288652506815	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.8561880414094215	-34.883591295456405	138.53301951873325	AUS	40401109007		Charles Sturt C	Beverley	South Australia		5011			0.12398775932778708
OTR Woodville South	dcb913386da259528ba2d68ac869c5fa8c2098d8	-34.91361527911424	138.50568996742115	AUS	40401109206		Charles Sturt C	Henley Beach	South Australia		5022			2.469616819992489	-34.91361427911424	138.50568796742382	AUS	40401109206		Charles Sturt C	Henley Beach	South Australia		5022			2.4696281457715257
OTR Woodville South	25d85c576436206127c2488ff5cded2fd5106034	-34.84910671310276	138.48847155456903	AUS	40402109916		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5015			3.471115767796598	-34.88262071310277	138.5333625747683	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.18764868250696473
OTR Woodville South	d45b99641844b2440e64a77cf53d3de7c3b24dc4	-34.89563640833742	138.54000631787576	AUS	40401109003		Charles Sturt C	Beverley	South Australia		5011			0.892173366615937	-34.895639408337416	138.53999531787892	AUS	40401109003		Charles Sturt C	Beverley	South Australia		5011			0.8920072736686666
OTR Woodville South	0f1c42c807abbdfcef4181a8f2897a0018c3e69b	-34.89614738751614	138.53027293035043	AUS	40401109127		Charles Sturt C	Flinders Park	South Australia		5023			0.7860128439116865	-34.87216338751614	138.52134795313154	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.0461477233860974
OTR Woodville South	1efe5dc40b793091ec5e0f86234f09c6accd99fc	-34.89000582808161	138.49165898430974	AUS	40401109606		Charles Sturt C	West Lakes	South Australia		5021			2.2850357310835396	-34.89000082808161	138.49166498430495	AUS	40401109606		Charles Sturt C	West Lakes	South Australia		5021			2.2846453452282396
OTR Woodville South	501729f1055f20764df1b6ff1019d38c6a470413	-34.894030623093435	138.52951908993606	AUS	40401109127		Charles Sturt C	Flinders Park	South Australia		5023			0.6460262991581636	-34.89401762309343	138.52951108992607	AUS	40401109127		Charles Sturt C	Flinders Park	South Australia		5023			0.6452164527688015
OTR Woodville South	96ed5da07621bfc97b2336559833c82d9c263505	-34.93513725480075	138.56068974116354	AUS	40403110832		West Torrens C	Richmond (SA)	South Australia		5033			3.8556383557095835	-34.93508425480075	138.56068774112106	AUS	40403110832		West Torrens C	Richmond (SA)	South Australia		5033			3.852280958046449
OTR Woodville South	971e5790ac0789f37fb01480bdea68326c66328e	-34.88634141839444	138.53610614608144	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.2851743361958696	-34.95086541839444	138.60688625630215	AUS	40107102407		Unley C	Unley - Parkside	South Australia		5061			6.259599061391649
OTR Woodville South	318982bf809e5faf2bb8546f9fc8ed335decbec9	-34.81313225038309	138.61657101839592	AUS	40204117113		Salisbury C	Mawson Lakes - Globe Derby Park	South Australia		5095			6.924480149431155													
OTR Woodville South	77fb9b41e783db69e520144c06c044707cdb5e2e	-34.89728019711846	138.53054852456407	AUS	40401109128		Charles Sturt C	Flinders Park	South Australia		5023			0.8630695518650912	-34.89729019711846	138.53055452455973	AUS	40401109128		Charles Sturt C	Flinders Park	South Australia		5023			0.8637403778451949
OTR Woodville South	d4a7b9714be52687f55abcfe945f83e16adbf3ac	-34.8955664216872	138.53994685245073	AUS	40401109003		Charles Sturt C	Beverley	South Australia		5011			0.8862757811429727	-34.8505244216872	138.5655928410295	AUS	40402110219		Port Adelaide Enfield C	The Parks	South Australia		5010			3.063866672391772
OTR Woodville South	8eee726ba0469b32fb007c6c9c9f7035eba71862	-34.85507281918145	138.52672239769288	AUS	40402110111		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.0751972862703147	-34.94752481918145	138.55188140602516	AUS	40403110712		West Torrens C	Plympton	South Australia		5037			4.489467522099872
OTR Woodville South	6915b45454f87eb2b4d333c4b40c0b32b9030c56	-34.89297091512727	138.5330436370386	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.5708942357873489	-34.89296691512727	138.5330416370221	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.5706029607289015
OTR Woodville South	c654dca87b09225a95716981d4141931eb0471ad	-34.90443234938645	138.66501356271365	AUS	40104101635		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			7.698997932815842	-34.90927734938645	138.5258675682936	AUS	40401109102		Charles Sturt C	Flinders Park	South Australia		5025			1.7206784558977006
OTR Woodville South	d1d3bdd95e691414431f797007d43d0dff800735	-35.00931272453333	138.51830383161223	AUS	40301105631		Holdfast Bay C	Brighton (SA)	South Australia		5048			8.64309630291288	-35.00936472453333	138.5182798317984	AUS	40301105631		Holdfast Bay C	Brighton (SA)	South Australia		5048			8.646797053941546
OTR Woodville South	ecdd52a1335872820a2ae7086b806912ad743e9b	-34.6298347178237	138.7402902603486	AUS	40201102628		Gawler T	Gawler - South	South Australia		5116			21.25951448680789	-34.629838717823695	138.74027826036334	AUS	40201102628		Gawler T	Gawler - South	South Australia		5116			21.258904056672304
OTR Woodville South	7b193dd424cec665ad3a195ffee168d785509a53	-34.86002931133792	138.55202010501202	AUS	40402110227		Port Adelaide Enfield C	The Parks	South Australia		5012			2.0751807041595733	-34.90046431133791	138.57130220741672	AUS	40401109319		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			2.5074005970123054
OTR Woodville South	6a22641aff003434a5ed26ba8896bccfeb37e801	-34.80121343908561	138.6686051848497	AUS	40204104107		Salisbury C	Para Hills	South Australia		5096			9.699935445331066	-34.82158543908561	138.6828901811866	AUS	40205105340		Tea Tree Gully C	Modbury Heights	South Australia		5092			9.645969072066732
OTR Woodville South	83c711cb27a91a19a849ffe4744c4086091713ff	-34.86758795813515	138.54173452528426	AUS	40401109722		Charles Sturt C	Woodville - Cheltenham	South Australia		5012			1.3278289307763682	-34.90729695813515	138.53871452747165	AUS	40401109112		Charles Sturt C	Flinders Park	South Australia		5025			1.6084304246907375
OTR Woodville South	97b087efb3811200c7a5e713a1b0b0846c9fd32d	-34.912852857589215	138.63713337204908	AUS	40105101925		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5069			6.302149289118705	-34.91285485758922	138.637132372051	AUS	40105101925		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5069			6.302137800587044
OTR Woodville South	b66395eed4a3dfb703ee6caddc36200eb4149707	-34.90325600212015	138.5386576004821	AUS	40401109125		Charles Sturt C	Flinders Park	South Australia		5023			1.3392261101675584	-34.925401002120154	138.60181257069547	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			4.880288204726797
OTR Woodville South	bdb7441da360d74eaffabe6835baffc7299fcad8	-34.88204613252167	138.52630259182226	AUS	40401109010		Charles Sturt C	Beverley	South Australia		5011			0.34880470621222215	-34.87594313252167	138.57129059229803	AUS	40402110215		Port Adelaide Enfield C	The Parks	South Australia		5008			2.3436173949537245
OTR Woodville South	bd68402654958bb0efd93181bc4537fc8c9bf406	-34.909064208713374	138.52282912194858	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.746323865100433	-34.98350920871338	138.57136895854902	AUS	40302105820		Marion C	Edwardstown	South Australia		5039			7.1919873541738575
OTR Woodville South	713663d98828442306d923abf94aefa653366e4b	-34.87512882125913	138.54155249119597	AUS	40401109726		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.8828689647333205	-34.871685821259135	138.57001448091523	AUS	40402110218		Port Adelaide Enfield C	The Parks	South Australia		5010			2.370443792040319
OTR Woodville South	878deefcd7f2fa5c17edabba99310b60fbe9a142	-35.08343988685341	137.66565586227549	AUS	40504112813		Yorke Peninsula DC	Yorke Peninsula - South	South Australia		5576			50.95249450029915	-34.77304588685341	137.59592194454297	AUS	40504112703		Yorke Peninsula DC	Yorke Peninsula - North	South Australia		5575			53.67744490712232
OTR Woodville South	98187a39ef4b25bbab85be73d4d6e50aae997f86	-34.89836092790727	138.57950845641423	AUS	40401109314		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			2.8838680623273074	-34.87404792790727	138.60229334504623	AUS	40106102110		Prospect C	Prospect	South Australia		5082			4.089450553346093
OTR Woodville South	f4e803510d85656b89f39ba3dfd1a2d7baf49711	-34.89667028645818	138.53767899250258	AUS	40401109121		Charles Sturt C	Flinders Park	South Australia		5023			0.8927672186933131	-34.89666228645818	138.53766899251534	AUS	40401109121		Charles Sturt C	Flinders Park	South Australia		5023			0.8920341612399844
OTR Woodville South	66fe35d8075a7d67cb01f331c03aeb86f2855eac	-34.84699573292483	138.60574698374288	AUS	40203103603		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5094			4.963355292192249	-34.84697973292483	138.6057489837135	AUS	40203103603		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5094			4.964035622595217
OTR Woodville South	3ba420a308f3acd56221d1e6a48a13b37d2c5963	-34.90230488870222	138.53295332204658	AUS	40401109123		Charles Sturt C	Flinders Park	South Australia		5023			1.2122432208734542	-34.90229688870222	138.5329923220095	AUS	40401109123		Charles Sturt C	Flinders Park	South Australia		5023			1.2118507737985607
OTR Woodville South	0c02e1269be968d4991b973bcf889b52c906d764	-34.907209177710854	138.51537644174704	AUS	40401109209		Charles Sturt C	Henley Beach	South Australia		5024			1.7964890601118817	-34.90719917771085	138.5153524417779	AUS	40401109209		Charles Sturt C	Henley Beach	South Australia		5024			1.7965839714304779
OTR Woodville South	08003e994be81be592807b31978f558f5c1ef50f	-34.88167650381541	138.52953362114852	AUS	40401109008		Charles Sturt C	Beverley	South Australia		5011			0.24292669636129946	-34.92760150381542	138.60549069310085	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			5.138472385285141
OTR Woodville South	f11a0acdbb4f6c9cbc8e06ed9f0a0609fefc9b7d	-34.88487505074688	138.5284706354065	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.1681272546565226	-34.91989005074688	138.5874055636056	AUS	40101100132		Adelaide C	Adelaide	South Australia		5000			3.9956913898330573
OTR Woodville South	f2477830d5c0e123444bdf887c95ebcde4093a8d	-34.8748055808097	138.52021714817806	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.9408888041021665	-34.874807580809694	138.52019114818015	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.9417856139920919
OTR Woodville South	1eea9eb11c06a0ae7abce17b4c267b74a1e3f269	-34.8848073220248	138.66547470894452	AUS	40104101509		Campbelltown C SA	Paradise - Newton	South Australia		5074			7.605655594317506	-34.8847953220248	138.66551770891593	AUS	40104101509		Campbelltown C SA	Paradise - Newton	South Australia		5074			7.608096180585225
OTR Woodville South	b01bc8629f2e16196930da1d7d324bf03cb82a38	-34.86662333576217	138.6289588962386	AUS	40203103816		Port Adelaide Enfield C	Windsor Gardens	South Australia		5086			5.67571146811768	-34.86659033576217	138.62897589614676	AUS	40203103816		Port Adelaide Enfield C	Windsor Gardens	South Australia		5086			5.677159892786175
