Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
Midura Central	847a1e934a98c35df69b6ff8d82d3e049f16147f	-34.214015568419775	142.13126365603594	AUS	Victoria	3500	21502147026	Mildura RC	0.6589243074023559	-34.214007568419774	142.13126165599326	AUS	Victoria	3500	21502147026	Mildura RC	0.6586309440124862
Midura Central	c3174d627f0ac87685530d3aa640e72a4028d0a2	-36.72693513484642	142.19562221237877	AUS	Victoria	3400	21501138817	Horsham RC	174.29815983207726	-36.726968134846416	142.19563921228558	AUS	Victoria	3400	21501138817	Horsham RC	174.30045938977065
Midura Central	a35211676e9e0aba7318f49e1b3f71b956036de1	-34.18854930989598	142.1605635944401	AUS	Victoria	3500	21502146912	Mildura RC	1.7742940157447376	-34.189215309895985	142.1623965965373	AUS	Victoria	3500	21502146912	Mildura RC	1.8140485853549797
Midura Central	2e4e13888c00796b509414b6b185b60e5619df0a	-34.10745687502196	142.05855579532837	AUS	New South Wales	2717	10902117820	Wentworth A	8.335151378130398	-34.10745387502195	142.0585697953261	AUS	New South Wales	2717	10902117820	Wentworth A	8.33487730005848
Midura Central	4f980117886302e7e628d2dfa1f6cb5feb57f58e	-34.18705780734762	142.1476804676024	AUS	Victoria	3500	21502146904	Mildura RC	1.4874419815718745	-34.187013807347626	142.1478084676392	AUS	Victoria	3500	21502146904	Mildura RC	1.4926008581810255
Midura Central	66d020a7e5cdd2effabcb2b219d41675af3e2430	-37.732855232038936	142.00989795576575	AUS	Victoria	3300	21701142124	Southern Grampians S	243.95805040068277	-37.73285423203894	142.00989695576746	AUS	Victoria	3300	21701142124	Southern Grampians S	243.95798292802723
Midura Central	451b6f3907e26dd39ac876f0ab7a9d6059f7a4a4	-34.20232889397584	142.13300561480708	AUS	Victoria	3500	21502147006	Mildura RC	0.5246474839037657	-34.202329893975836	142.13301361480725	AUS	Victoria	3500	21502147006	Mildura RC	0.5242665905425049
Midura Central	8eeb6c03d204d0675b5801f560489e5e39f647f9	-34.21479389055905	142.1669349720205	AUS	Victoria	3498	21502139517	Mildura RC	1.6376010073807932	-34.21482489055905	142.16693197195426	AUS	Victoria	3498	21502139517	Mildura RC	1.638097468563827
Midura Central	aa9c14b59168815a5b22606c112ea71db5b8e4fa	-36.75671692312457	144.2685639116659	AUS	Victoria	3550	20201101824	Greater Bendigo C	213.22286068607278	-36.82878892312457	144.1567358776988	AUS	Victoria	3551	20202102612	Greater Bendigo C	213.92728335850433
Midura Central	0f2833e562d4994ad838e776d9b1f43b436bf527	-34.175329567169676	142.15151072818796	AUS	Victoria	3500	21502146917	Mildura RC	2.327149572293336	-34.175324567169675	142.151522728185	AUS	Victoria	3500	21502146917	Mildura RC	2.3276800967387326
Midura Central	e4d1c0e1f5e0f7fe5e88099aa3fdb4ab51704420	-34.677338993736385	142.76488436880027	AUS	Victoria	3549	21503140308	Swan Hill RC	48.24931164590041	-34.673921993736386	142.76195237493235	AUS	Victoria	3549	21503140308	Swan Hill RC	47.96707131339083
Midura Central	7ab00e0ef0637eae716171d0ad6b2ee2451879d7									-34.20768572273496	142.13812159148856	AUS	Victoria	3500	21502147012	Mildura RC	0.09049156675069447
Midura Central	d3fca32e35e95c02bdd808c3c0c052f41ebd6d86									-27.544484040823807	151.93971211617935	AUS	Queensland	4350	31701145321	Toowoomba R	741.556478763313
Midura Central	90a3c8e10e15b2e83f8106d5200f934dc7732678	-34.1772852109366	142.15726129694914	AUS	Victoria	3500	21502146921	Mildura RC	2.3205053656289403	-34.17725521093661	142.15715929713073	AUS	Victoria	3500	21502146921	Mildura RC	2.319855672795285
