category_id	category_name	subsector	sector	study_visitors	control_visitors	visit_rate_study	visit_rate_control	visit_rate_study_sigma	visit_rate_control_sigma	visit_rate_ratio	visit_rate_ratio_sigma	num_visits_study	num_visits_control	num_visits_study_sigma	num_visits_control_sigma	num_visits_ratio	num_visits_ratio_sigma	visit_duration_study	visit_duration_control	visit_duration_study_sigma	visit_duration_control_sigma	visit_duration_ratio	visit_duration_ratio_sigma	affinity_ratio	affinity_ratio_sigma	visit_share_study	visit_share_control	visit_share_study_sigma	visit_share_control_sigma	visit_share_ratio	visit_share_ratio_sigma
10393	Holiday Inn Express	Midscale	Hotels	0	748906	0.0000%	4.2602%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.075	0.000	0.000	-100.00%	0.00%	0.0	27.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.4378	0.0000	0.0000	-100.00%	0.00%
10394	Holiday Inn Resort	Midscale	Hotels	0	18875	0.0000%	0.1074%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.806	0.000	0.000	-100.00%	0.00%	0.0	28.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0096	0.0000	0.0000	-100.00%	0.00%
10395	Holiday Quality Foods	Grocery	Grocery Stores	0	1825	0.0000%	0.0104%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.822	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
10396	Holiday Stationstores	Convenience	Auto and Gasoline Service Stations	0	126514	0.0000%	0.7197%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.111	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0752	0.0000	0.0000	-100.00%	0.00%
10397	Holler & Dash Biscuit House	Fast Casual	Eating Places	0	563	0.0000%	0.0032%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.446	0.000	0.000	-100.00%	0.00%	0.0	14.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
10398	Hollister	Clothing	Apparel	0	51286	0.0000%	0.2917%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.310	0.000	0.000	-100.00%	0.00%	0.0	15.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0189	0.0000	0.0000	-100.00%	0.00%
10399	Hollywood Supermarkets	Grocery	Grocery Stores	0	469	0.0000%	0.0027%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.763	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0002	0.0000	0.0000	-100.00%	0.00%
10400	Homans	Hardware/Home Improvement	Retail	0	669	0.0000%	0.0038%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.164	0.000	0.000	-100.00%	0.00%	0.0	17.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0004	0.0000	0.0000	-100.00%	0.00%
10401	Home Depot	Hardware/Home Improvement	Retail	1	2020640	33.3333%	11.4946%	50.0000%	0.0000%	+189.99%	434.99%	2.000	1.936	1.000	0.000	+3.28%	51.64%	12.1	17.5	6.1	0.0	-30.58%	34.71%	+73.06%	149.88%	1.0870	1.1024	0.6623	0.0000	-1.40%	60.08%
10402	Home Hardware	Hardware/Home Improvement	Retail	0	628	0.0000%	0.0036%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.699	0.000	0.000	-100.00%	0.00%	0.0	20.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0003	0.0000	0.0000	-100.00%	0.00%
10403	Home2 Suites	Midscale	Hotels	0	152587	0.0000%	0.8680%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.823	0.000	0.000	-100.00%	0.00%	0.0	29.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0784	0.0000	0.0000	-100.00%	0.00%
10404	Homegoods	Furniture	Retail	0	107252	0.0000%	0.6101%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.418	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0429	0.0000	0.0000	-100.00%	0.00%
10405	Homegrown Sustainable Sandwiches	Fast Casual	Eating Places	0	595	0.0000%	0.0034%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.550	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0003	0.0000	0.0000	-100.00%	0.00%
10406	Homeland	Grocery	Grocery Stores	0	9175	0.0000%	0.0522%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.810	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0047	0.0000	0.0000	-100.00%	0.00%
10407	Homemade Ice Cream & Pie Kitchen	Bakery/Dessert	Eating Places	0	149	0.0000%	0.0008%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.443	0.000	0.000	-100.00%	0.00%	0.0	17.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10408	HomeSense	Home and Housewares	Retail	0	80	0.0000%	0.0005%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.175	0.000	0.000	-100.00%	0.00%	0.0	12.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
10409	HomeTown Buffet	Casual Dining	Eating Places	0	4876	0.0000%	0.0277%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.324	0.000	0.000	-100.00%	0.00%	0.0	17.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0018	0.0000	0.0000	-100.00%	0.00%
10410	Homewood Suites	Midscale	Hotels	0	263179	0.0000%	1.4971%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.872	0.000	0.000	-100.00%	0.00%	0.0	30.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1388	0.0000	0.0000	-100.00%	0.00%
10411	Honda	Standard	Automotive Dealers	0	321035	0.0000%	1.8262%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.546	0.000	0.000	-100.00%	0.00%	0.0	17.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1399	0.0000	0.0000	-100.00%	0.00%
10412	Honest 1 Auto Care	Auto Services	Auto and Gasoline Service Stations	0	3833	0.0000%	0.0218%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.437	0.000	0.000	-100.00%	0.00%	0.0	22.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0016	0.0000	0.0000	-100.00%	0.00%
10413	Honey Dew Donuts	Bakery/Dessert	Eating Places	0	8530	0.0000%	0.0485%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.736	0.000	0.000	-100.00%	0.00%	0.0	14.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
10414	Honeybaked Ham	Fast Casual	Eating Places	0	12712	0.0000%	0.0723%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.388	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0050	0.0000	0.0000	-100.00%	0.00%
10415	Hooters	Casual Dining	Eating Places	0	157320	0.0000%	0.8949%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.464	0.000	0.000	-100.00%	0.00%	0.0	19.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0649	0.0000	0.0000	-100.00%	0.00%
10416	Hot Head Burritos	QSR	Eating Places	0	4410	0.0000%	0.0251%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.473	0.000	0.000	-100.00%	0.00%	0.0	18.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0018	0.0000	0.0000	-100.00%	0.00%
10417	Hot Topic	Clothing	Apparel	0	33477	0.0000%	0.1904%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.326	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0125	0.0000	0.0000	-100.00%	0.00%
10418	Houlihans Restaurants	Casual Dining	Eating Places	0	16243	0.0000%	0.0924%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.374	0.000	0.000	-100.00%	0.00%	0.0	18.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0063	0.0000	0.0000	-100.00%	0.00%
10419	Houston's	Casual Dining	Eating Places	0	5805	0.0000%	0.0330%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.391	0.000	0.000	-100.00%	0.00%	0.0	19.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0023	0.0000	0.0000	-100.00%	0.00%
10420	Howard Johnson	Budget	Hotels	0	92596	0.0000%	0.5267%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.731	0.000	0.000	-100.00%	0.00%	0.0	36.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0451	0.0000	0.0000	-100.00%	0.00%
10421	Huddle House	Casual Dining	Eating Places	0	66008	0.0000%	0.3755%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.562	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0290	0.0000	0.0000	-100.00%	0.00%
10422	Hudson's Bay	Department Stores	Apparel	0	353	0.0000%	0.0020%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.459	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10424	Hungry Howies Pizza & Subs	QSR	Eating Places	0	14280	0.0000%	0.0812%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.510	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0061	0.0000	0.0000	-100.00%	0.00%
10425	Hurley	Clothing	Apparel	0	1443	0.0000%	0.0082%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.222	0.000	0.000	-100.00%	0.00%	0.0	13.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
10426	Hurricane Grill & Wings	Casual Dining	Eating Places	0	6920	0.0000%	0.0394%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.442	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
10427	Husky	Convenience	Auto and Gasoline Service Stations	0	1548	0.0000%	0.0088%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.738	0.000	0.000	-100.00%	0.00%	0.0	18.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
10428	Hyatt	Upscale	Hotels	0	607592	0.0000%	3.4563%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.056	0.000	0.000	-100.00%	0.00%	0.0	33.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.3520	0.0000	0.0000	-100.00%	0.00%
10429	Hyatt House	Midscale	Hotels	0	59804	0.0000%	0.3402%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.778	0.000	0.000	-100.00%	0.00%	0.0	33.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0300	0.0000	0.0000	-100.00%	0.00%
10430	Hyatt Place	Midscale	Hotels	0	189052	0.0000%	1.0754%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.724	0.000	0.000	-100.00%	0.00%	0.0	32.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0918	0.0000	0.0000	-100.00%	0.00%
10431	Hyatt Regency	Upscale	Hotels	0	182586	0.0000%	1.0387%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.813	0.000	0.000	-100.00%	0.00%	0.0	33.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0932	0.0000	0.0000	-100.00%	0.00%
10432	Hyundai	Economy	Automotive Dealers	0	173673	0.0000%	0.9880%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.516	0.000	0.000	-100.00%	0.00%	0.0	17.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0742	0.0000	0.0000	-100.00%	0.00%
10433	Hy-Vee	Grocery	Grocery Stores	0	215076	0.0000%	1.2235%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.319	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1405	0.0000	0.0000	-100.00%	0.00%
10434	Icebreaker	Clothing	Apparel	0	377	0.0000%	0.0021%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.294	0.000	0.000	-100.00%	0.00%	0.0	13.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10435	IGA	Grocery	Grocery Stores	0	88	0.0000%	0.0005%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.852	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10436	IHOP	Casual Dining	Eating Places	2	634402	66.6667%	3.6088%	50.0000%	0.0000%	+1747.31%	1385.49%	1.000	1.380	0.500	0.000	-27.52%	36.24%	12.0	18.0	6.7	0.0	-33.22%	37.51%	+265.91%	224.07%	1.0870	0.2466	3.3333	0.0000	+340.78%	1351.73%
10437	IKEA	Furniture	Retail	0	108543	0.0000%	0.6175%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.285	0.000	0.000	-100.00%	0.00%	0.0	19.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0393	0.0000	0.0000	-100.00%	0.00%
10438	Illegal Pete's	QSR	Eating Places	0	1459	0.0000%	0.0083%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.483	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0006	0.0000	0.0000	-100.00%	0.00%
10440	IMAX	Motion Picture Theaters	Entertainment	0	131	0.0000%	0.0007%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.237	0.000	0.000	-100.00%	0.00%	0.0	17.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
10441	Indigo Books & Music	Books	Retail	0	280	0.0000%	0.0016%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.450	0.000	0.000	-100.00%	0.00%	0.0	16.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10442	Infiniti	Luxury	Automotive Dealers	0	47386	0.0000%	0.2696%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.536	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0205	0.0000	0.0000	-100.00%	0.00%
10443	Ingles Markets	Grocery	Grocery Stores	0	83471	0.0000%	0.4748%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.150	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0506	0.0000	0.0000	-100.00%	0.00%
10444	In-N-Out	QSR	Eating Places	0	255766	0.0000%	1.4549%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.507	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1086	0.0000	0.0000	-100.00%	0.00%
10445	In-Shape Health Clubs	Gym and Fitness Facilities	Fitness and Recreation Centers	0	12530	0.0000%	0.0713%	0.0000%	0.0000%	-100.00%	0.00%	0.000	3.561	0.000	0.000	-100.00%	0.00%	0.0	19.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0126	0.0000	0.0000	-100.00%	0.00%
10446	Insty-Prints	Office	Retail	0	266	0.0000%	0.0015%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.376	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10447	Intermix	Clothing- Womens	Apparel	0	1650	0.0000%	0.0094%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.628	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
10448	Interstate Batteries	Auto Services	Auto and Gasoline Service Stations	0	5401	0.0000%	0.0307%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.589	0.000	0.000	-100.00%	0.00%	0.0	18.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0024	0.0000	0.0000	-100.00%	0.00%
10449	InTown Suites	Midscale	Hotels	0	95228	0.0000%	0.5417%	0.0000%	0.0000%	-100.00%	0.00%	0.000	3.240	0.000	0.000	-100.00%	0.00%	0.0	32.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0869	0.0000	0.0000	-100.00%	0.00%
10450	Investors Bank	Banks and Financial Services	Services	0	6873	0.0000%	0.0391%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.561	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0030	0.0000	0.0000	-100.00%	0.00%
10451	Irving Oil	Gas Stations	Auto and Gasoline Service Stations	0	68454	0.0000%	0.3894%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.222	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0428	0.0000	0.0000	-100.00%	0.00%
10453	Island Pacific Supermarkets	Ethnic Grocer	Grocery Stores	0	2218	0.0000%	0.0126%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.578	0.000	0.000	-100.00%	0.00%	0.0	17.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0010	0.0000	0.0000	-100.00%	0.00%
10454	Islands Restaurant	Casual Dining	Eating Places	0	9522	0.0000%	0.0542%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.373	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0037	0.0000	0.0000	-100.00%	0.00%
10455	Its Fashion	Clothing- Womens	Apparel	0	8338	0.0000%	0.0474%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.366	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0032	0.0000	0.0000	-100.00%	0.00%
10456	J. Alexander's	Casual Dining	Eating Places	0	9060	0.0000%	0.0515%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.380	0.000	0.000	-100.00%	0.00%	0.0	17.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0035	0.0000	0.0000	-100.00%	0.00%
10457	J. B. Robinson Jewelry	Accessories/Jewelry	Apparel	0	1393	0.0000%	0.0079%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.269	0.000	0.000	-100.00%	0.00%	0.0	14.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
10458	J.Crew	Clothing	Apparel	0	26874	0.0000%	0.1529%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.480	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0112	0.0000	0.0000	-100.00%	0.00%
10459	J.Jill	Clothing- Womens	Apparel	0	20207	0.0000%	0.1149%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.384	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0079	0.0000	0.0000	-100.00%	0.00%
10461	Jack in the Box	QSR	Eating Places	0	535845	0.0000%	3.0482%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.680	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2536	0.0000	0.0000	-100.00%	0.00%
10462	Jacks Family Restaurants	Casual Dining	Eating Places	0	45709	0.0000%	0.2600%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.890	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0243	0.0000	0.0000	-100.00%	0.00%
10463	Jaguar	Luxury	Automotive Dealers	0	32634	0.0000%	0.1856%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.648	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0152	0.0000	0.0000	-100.00%	0.00%
10464	Jamba Juice	Juice Bars	Eating Places	0	36685	0.0000%	0.2087%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.431	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0148	0.0000	0.0000	-100.00%	0.00%
10465	Jameson Inn	Budget	Hotels	0	6086	0.0000%	0.0346%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.764	0.000	0.000	-100.00%	0.00%	0.0	37.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0030	0.0000	0.0000	-100.00%	0.00%
10466	Jared	Accessories/Jewelry	Apparel	0	29553	0.0000%	0.1681%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.289	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0107	0.0000	0.0000	-100.00%	0.00%
10467	Jason's Deli	Fast Casual	Eating Places	0	32759	0.0000%	0.1864%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.323	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0122	0.0000	0.0000	-100.00%	0.00%
10468	Jay C	Grocery	Grocery Stores	0	6515	0.0000%	0.0371%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.010	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0037	0.0000	0.0000	-100.00%	0.00%
10469	JCPenney	Department Stores	Apparel	0	303317	0.0000%	1.7254%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.401	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1197	0.0000	0.0000	-100.00%	0.00%
10470	Jean Coutu	Drug Stores	Retail	0	121	0.0000%	0.0007%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.851	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10471	Jeep	Standard	Automotive Dealers	0	487017	0.0000%	2.7704%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.608	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2207	0.0000	0.0000	-100.00%	0.00%
10472	Jeffrey	Clothing- Digital	Apparel	0	264	0.0000%	0.0015%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.614	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
10473	Jennifer Furniture	Furniture	Retail	0	1221	0.0000%	0.0069%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.514	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
10474	Jenny Craig	Weight Loss	Fitness and Recreation Centers	0	8222	0.0000%	0.0468%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.514	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0035	0.0000	0.0000	-100.00%	0.00%
10475	Jensens Finest Foods	Grocery	Grocery Stores	0	527	0.0000%	0.0030%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.564	0.000	0.000	-100.00%	0.00%	0.0	38.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0004	0.0000	0.0000	-100.00%	0.00%
10476	Jeromes Furniture	Furniture	Retail	0	2839	0.0000%	0.0161%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.397	0.000	0.000	-100.00%	0.00%	0.0	17.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0011	0.0000	0.0000	-100.00%	0.00%
10477	Jersey Mikes	QSR	Eating Places	0	68930	0.0000%	0.3921%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.359	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0264	0.0000	0.0000	-100.00%	0.00%
10478	Jetro Cash & Carry	Wholesale Cash and Carry	Grocery Stores	0	7830	0.0000%	0.0445%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.898	0.000	0.000	-100.00%	0.00%	0.0	19.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
10479	Jets Pizza	Casual Dining	Eating Places	0	9484	0.0000%	0.0540%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.576	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
10480	Jewel Osco	Grocery	Grocery Stores	0	79589	0.0000%	0.4527%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.066	0.000	0.000	-100.00%	0.00%	0.0	16.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0463	0.0000	0.0000	-100.00%	0.00%
10481	Jiffy Lube	Auto Services	Auto and Gasoline Service Stations	0	175387	0.0000%	0.9977%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.361	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0673	0.0000	0.0000	-100.00%	0.00%
