Device Id	Polygon Name	Timestamp	Common Evening Lat	Common Evening Long	Date	Time	Day of Week	Time Zone
c54733e31eb3f6839878629d8cf214b2bb859acb	OTR Glandore	1597457321	-34.889984888866415	138.5831916702088	2020-08-15	11:38:41	Sat	Australia/Adelaide
900b0b3ac06d81247c5ed0b365d2c4b0ea6d6128	OTR Glandore	1596115899	-34.93800699202706	138.56430262557498	2020-07-30	23:01:39	Thu	Australia/Adelaide
e1aec9acb25c2475faa8111d3c0c1d1f1061f256	OTR Glandore	1592540190	-34.963919975471285	138.61663832857968	2020-06-19	13:46:30	Fri	Australia/Adelaide
4674cd9803a2f75e952df7fe9b3b68cf572d2a93	OTR Glandore	1597986051			2020-08-21	14:30:51	Fri	Australia/Adelaide
b2ff601e855055a7654ccbaef4b758a29a53c749	OTR Glandore	1595742545	-34.986225685501154	138.5292995020268	2020-07-26	15:19:05	Sun	Australia/Adelaide
80dd5e15bbeb43ba44ddd96a968eabad8270e834	OTR Glandore	1596285121	-34.89183461847744	138.50156538138583	2020-08-01	22:02:01	Sat	Australia/Adelaide
14797d99336c9e658bf153ae2119029b9aa03df1	OTR Glandore	1580802388			2020-02-04	18:16:28	Tue	Australia/Adelaide
10d82e7ac9b10b221dda00ac5dde87862a5777b7	OTR Glandore	1598010010			2020-08-21	21:10:10	Fri	Australia/Adelaide
389c0cc9ffb57ca52d1af3409fc285010496b90f	OTR Glandore	1591353557	-35.000335423293855	138.62128897459817	2020-06-05	20:09:17	Fri	Australia/Adelaide
6dd86ae531c4c470827a02cb80b10af4fe44e675	OTR Glandore	1597369199	-34.95230797310473	138.55970023475862	2020-08-14	11:09:59	Fri	Australia/Adelaide
707037e50e9cc72bb885fd2ecb8b89bfdcb3993a	OTR Glandore	1596678000	-34.9585518665709	138.56228061578167	2020-08-06	11:10:00	Thu	Australia/Adelaide
8ba5283eee07c632aa8c8e9a5997af1ff2e5d093	OTR Glandore	1591943595	-34.81983534168184	138.62475458613906	2020-06-12	16:03:15	Fri	Australia/Adelaide
2b0f6ba0ec276a659c82aea47c155f8696d551df	OTR Glandore	1569912421	-35.00705195712022	138.58452861928842	2019-10-01	16:17:01	Tue	Australia/Adelaide
12483ccc53ccb1e94482a8ee727ec581f657effd	OTR Glandore	1575771995	-34.950105496337706	138.72980341647357	2019-12-08	12:56:35	Sun	Australia/Adelaide
927d450bb3a8e064b709b2581c60d4fee5e94efc	OTR Glandore	1597475836	-34.95565920883519	138.5707417579422	2020-08-15	16:47:16	Sat	Australia/Adelaide
46dba1919795ea148f779a0aa8d687d2940484e3	OTR Glandore	1593161613	-34.97629677912245	138.60193912981836	2020-06-26	18:23:33	Fri	Australia/Adelaide
0becc276848d405cf653f2714b1e1ccf325ee64c	OTR Glandore	1596695946	-34.826884883439135	138.67093013330324	2020-08-06	16:09:06	Thu	Australia/Adelaide
71a9895dc326525ebbe9379e0e9ce05b5b44acac	OTR Glandore	1572071521	-34.863187332044106	138.64097362885227	2019-10-26	17:02:01	Sat	Australia/Adelaide
a3aa2cac58d709e87b72ec7c9b285c17aefb142c	OTR Glandore	1597220506	-35.01594426450122	138.5399354011996	2020-08-12	17:51:46	Wed	Australia/Adelaide
2cb340ec3164eab38058bd46953d7639dda85001	OTR Glandore	1591050935	-34.70244699893817	138.70771481239183	2020-06-02	08:05:35	Tue	Australia/Adelaide
5784cd8247ec48a9b16baad218b19f69e286d67f	OTR Glandore	1591337622	-34.93111730606958	138.61671671740248	2020-06-05	15:43:42	Fri	Australia/Adelaide
faee44c550d0d2e7bf21f7b1921494e6be592f82	OTR Glandore	1590711607	-33.03150800592698	137.58045013668033	2020-05-29	09:50:07	Fri	Australia/Adelaide
82834b6f7f3a09c1a0768f718b36898abe921799	OTR Glandore	1596191710	-34.95761076417812	138.61419838535835	2020-07-31	20:05:10	Fri	Australia/Adelaide
22ae4d0a18f6eb112a06d399954deb5e1eedb33b	OTR Glandore	1596257766	-34.98079128067919	138.5211546622203	2020-08-01	14:26:06	Sat	Australia/Adelaide
a7b18d72f868860882342aa4f34778e776a67c4b	OTR Glandore	1594402468	-34.964849285170445	138.5700742764236	2020-07-11	03:04:28	Sat	Australia/Adelaide
601f06625130af0dabcba9c1f378af20d543b0dc	OTR Glandore	1598156349	-34.963089658631944	138.5688554757247	2020-08-23	13:49:09	Sun	Australia/Adelaide
f64747b3050219f8d3c238c1b57ad0cc233d5fa7	OTR Glandore	1567922345	-35.068676669524365	138.60359152696884	2019-09-08	15:29:05	Sun	Australia/Adelaide
e10f37ec4111c05970f6a4c4130e786d1ad0ccb3	OTR Glandore	1594023495	-34.703203920697	138.6714788483765	2020-07-06	17:48:15	Mon	Australia/Adelaide
92187b4e2a90be2f12559ea73281dbc9eded7dbc	OTR Glandore	1591428100	-35.094893392072194	138.54837723653657	2020-06-06	16:51:40	Sat	Australia/Adelaide
e1a5ae23df98e8254ed0b04354ec167d8f42d4a0	OTR Glandore	1570832707			2019-10-12	08:55:07	Sat	Australia/Adelaide
156aea757c3fc36fc642a849620560a3b8a02a34	OTR Glandore	1567821440	-35.01426989477041	138.57424062442473	2019-09-07	11:27:20	Sat	Australia/Adelaide
6d148a54c5314b56bcb7fc650b39346c939ff674	OTR Glandore	1596076894	-34.97174351724701	138.63349182428547	2020-07-30	12:11:34	Thu	Australia/Adelaide
243ec9ef59c1b31b697dd78efe1aa38049e58927	OTR Glandore	1595677751	-34.855917667315865	138.59757872588585	2020-07-25	21:19:11	Sat	Australia/Adelaide
aa5658c11647cf1920da0628e3acad1396ddefd2	OTR Glandore	1594194732	-34.89013831946086	138.670007209883	2020-07-08	17:22:12	Wed	Australia/Adelaide
01ec12de5dd7d227f288c2b3ac36c1ea667d6706	OTR Glandore	1596652332	-35.130229987237385	138.49094600844077	2020-08-06	04:02:12	Thu	Australia/Adelaide
ddb9448b720350ac3a9a1a8e285f7681a0ae5264	OTR Glandore	1594969512	-34.983282529725024	138.52787017724322	2020-07-17	16:35:12	Fri	Australia/Adelaide
c5f4d4bc7ae3d5646d3224e6cc136d9a1aee83f4	OTR Glandore	1591913061	-34.74011388098406	138.67918136139377	2020-06-12	07:34:21	Fri	Australia/Adelaide
8985b59a223e3ed9f89bd631b1d706898ae6032f	OTR Glandore	1592260346	-34.88539460292031	138.6100525727107	2020-06-16	08:02:26	Tue	Australia/Adelaide
387c0e258d8eb90ca7f86594ca63b162c3d35236	OTR Glandore	1597552906	-35.07063131507675	138.52310507788013	2020-08-16	14:11:46	Sun	Australia/Adelaide
2f84caaccb667eb7cc8d21e29d426f9e6e7826b5	OTR Glandore	1591552107	-34.93974973545619	138.56448312298582	2020-06-08	03:18:27	Mon	Australia/Adelaide
a199e40ac09579776dc205956b8c0f5af02eaa46	OTR Glandore	1592796973	-34.90275061723746	138.5656654937411	2020-06-22	13:06:13	Mon	Australia/Adelaide
df6a35ee40020fc64f0ce6280e98e25ed348ab44	OTR Glandore	1596016278	-35.05853285181279	138.5913210872942	2020-07-29	19:21:18	Wed	Australia/Adelaide
66dd7589837b9e889f49e17e516b9303d8cd4b20	OTR Glandore	1594616842	-35.00672330050965	138.54527856610503	2020-07-13	14:37:22	Mon	Australia/Adelaide
d88b7216d626adc57b9ae1c01abab18478250875	OTR Glandore	1590580554	-34.984440404232686	138.54365640769578	2020-05-27	21:25:54	Wed	Australia/Adelaide
18b5fda15469c10416f406cdc8d311eac56ea788	OTR Glandore	1596856764	-34.95928925578803	138.63705742271372	2020-08-08	12:49:24	Sat	Australia/Adelaide
49b7c75a502c649782e12dcfc74c40fe3dee5613	OTR Glandore	1591236661	-34.87756554208964	138.53353829699418	2020-06-04	11:41:01	Thu	Australia/Adelaide
27136c890569da8f79bef16bfe586d2b6f494114	OTR Glandore	1597192610	-34.86440318671023	138.55312219393997	2020-08-12	10:06:50	Wed	Australia/Adelaide
a737565a92e3dd7d1459962e0debd81b418b3760	OTR Glandore	1592257090	-34.904148227029786	138.69116393147434	2020-06-16	07:08:10	Tue	Australia/Adelaide
20c300724d7f4ba6f20579f39339c8849be9e37e	OTR Glandore	1596772868	-34.96668750393328	138.5659416133239	2020-08-07	13:31:08	Fri	Australia/Adelaide
206e802391727390a74f92fd8948c4c40107a28d	OTR Glandore	1570078336	-34.96459223367216	138.61839928932542	2019-10-03	14:22:16	Thu	Australia/Adelaide
ff7b449c61617a146e974963ea2208afc864d713	OTR Glandore	1587877253	-34.84198658199759	138.6349960436428	2020-04-26	14:30:53	Sun	Australia/Adelaide
f5822704ff6f3b31620343b19c901c5fad42177b	OTR Glandore	1597645377	-34.97170862341815	138.5930962883364	2020-08-17	15:52:57	Mon	Australia/Adelaide
6663cf184b8eceef643a14d62f3a7ebd84774719	OTR Glandore	1595918162	-34.98730877379971	138.51158673085814	2020-07-28	16:06:02	Tue	Australia/Adelaide
aa991c2ec42e020923ee76e254060ecf667875ca	OTR Glandore	1590999024	-34.954296520625924	138.56126833588192	2020-06-01	17:40:24	Mon	Australia/Adelaide
2a3a81dad93f383d647b651b5c2c4f34b934d103	OTR Glandore	1595841856	-34.93057735114818	138.61244407617934	2020-07-27	18:54:16	Mon	Australia/Adelaide
e9ec0264aff3a5ee38f92c8ae216d3b002661c7b	OTR Glandore	1596340667	-34.846568906746576	138.70890773118705	2020-08-02	13:27:47	Sun	Australia/Adelaide
3a5090c940f840817d61b3f3aacf51adcbd1a529	OTR Glandore	1593145031	-35.064968707651374	138.51289691792806	2020-06-26	13:47:11	Fri	Australia/Adelaide
29f9a8ea04e311e2becc171c7f174d4a87b0d66e	OTR Glandore	1594551287	-34.800603292058256	138.65755786326693	2020-07-12	20:24:47	Sun	Australia/Adelaide
6c03cba7cf69763aea9dc22d4ff22f43dad8917c	OTR Glandore	1597905465	-34.688706541293286	138.67689122862186	2020-08-20	16:07:45	Thu	Australia/Adelaide
9bb7720d5eadbadb6a9498e2c26a06b4a8400905	OTR Glandore	1592050939	-35.01132750463951	138.55178059552895	2020-06-13	21:52:19	Sat	Australia/Adelaide
eb0512f39f80944b217096937b79e53521bcfb03	OTR Glandore	1594178832	-34.97707941500322	138.5216730963194	2020-07-08	12:57:12	Wed	Australia/Adelaide
44c085636ffc0d3d758a9bdb173cf52a9c783298	OTR Glandore	1597403431	-34.84471655488913	138.70241791886227	2020-08-14	20:40:31	Fri	Australia/Adelaide
ac8dffe8cbf149a2ccc896c535bc45b885e2a68c	OTR Glandore	1592027621	-34.921263326236016	138.54264065998373	2020-06-13	15:23:41	Sat	Australia/Adelaide
8d2600483399b2eca314b46b02a55cf36f92da26	OTR Glandore	1595570929	-34.88646151210895	138.51585393532588	2020-07-24	15:38:49	Fri	Australia/Adelaide
cda7bec8dc0fc96f06bea8e9d4738c60ab0fc63f	OTR Glandore	1595489803	-35.07822319201657	138.6075358760835	2020-07-23	17:06:43	Thu	Australia/Adelaide
f76052e22594e7689c15ff7451e6aaf059bc4ef3	OTR Glandore	1595393775	-34.93489162968213	138.66473195672953	2020-07-22	14:26:15	Wed	Australia/Adelaide
526cdd5e33aa0caa2ffdfa181943e0bc831ad173	OTR Glandore	1591660874	-35.0100374280777	138.5362044090886	2020-06-09	09:31:14	Tue	Australia/Adelaide
0539848bde66ded7c7acc8b45979684c54948fc9	OTR Glandore	1591936023	-34.960152734478235	138.57912318151185	2020-06-12	13:57:03	Fri	Australia/Adelaide
5ed9b86290a969991619ee8d9b9f4b08db2ff600	OTR Glandore	1591335266	-34.96474016327422	138.56807401156487	2020-06-05	15:04:26	Fri	Australia/Adelaide
4d28c54e7fdada2123b0d38815c16b111b17a608	OTR Glandore	1569984188	-34.89182424424129	138.54699201021828	2019-10-02	12:13:08	Wed	Australia/Adelaide
8cc9e9afdd9d77e5cb6cb8c3a292de0749609431	OTR Glandore	1584147906	-34.80277011859323	138.6147194353566	2020-03-14	11:35:06	Sat	Australia/Adelaide
c63b5de3633b3339694c7e81d38628f5f2e5dada	OTR Glandore	1593636170	-35.05415562693295	138.61888811773153	2020-07-02	06:12:50	Thu	Australia/Adelaide
400d539e5013657f621a45bc871bbaebf244a4c8	OTR Glandore	1569565817	-34.95299940733897	138.5686560924454	2019-09-27	16:00:17	Fri	Australia/Adelaide
a981c3b7349f508c648e053253370951c730e719	OTR Glandore	1567500682	-35.0846741821526	138.52782913295368	2019-09-03	18:21:22	Tue	Australia/Adelaide
f8918f28a4dc83a013d9bc5a286bcb1f926ba0b9	OTR Glandore	1596252059	-34.97127401728105	138.55163728511965	2020-08-01	12:50:59	Sat	Australia/Adelaide
970f62df24405b821d93b054ec665fbda3c91cba	OTR Glandore	1593688720	-34.963013874174116	138.56087851760353	2020-07-02	20:48:40	Thu	Australia/Adelaide
dc1f147e46ea6e62636ab4d9fcd478c44cdf43b6	OTR Glandore	1592562103	-34.960138461446036	138.56716284567005	2020-06-19	19:51:43	Fri	Australia/Adelaide
c5ce18717aa8f9c65609754bb52d9c4fefef62d5	OTR Glandore	1590664735	-34.8758732373973	138.59022552911657	2020-05-28	20:48:55	Thu	Australia/Adelaide
d1e0d1b75e9b8e87289ea79a2a3cd4eb07a636ac	OTR Glandore	1567819061	-34.865486938441684	138.669820938085	2019-09-07	10:47:41	Sat	Australia/Adelaide
b006c3bdfb78722282e969071d8b8863bafcdebf	OTR Glandore	1591310262	-34.950993264148366	138.54386647995085	2020-06-05	08:07:42	Fri	Australia/Adelaide
7ee68050b43a1e299bd5631b6427871898e5a0b2	OTR Glandore	1596873690	-34.92506327148361	138.6235284051709	2020-08-08	17:31:30	Sat	Australia/Adelaide
67ee28ad52e14070cab73967f4680ea56a50a4b1	OTR Glandore	1567908616	-34.95964901966583	138.53507143421268	2019-09-08	11:40:16	Sun	Australia/Adelaide
8b96bceb2a64ad22f4981d60f97d9031fa441a8d	OTR Glandore	1597560006	-35.04459156639819	138.53932926852025	2020-08-16	16:10:06	Sun	Australia/Adelaide
8ba86cbc8f0355320c68e3578f325b3e79084c27	OTR Glandore	1569542482	-34.94417357175892	138.57481367532625	2019-09-27	09:31:22	Fri	Australia/Adelaide
a1c76967fc59cf91df606bbf903d76fc86534f00	OTR Glandore	1597492286	-35.01275652233228	138.54786372518558	2020-08-15	21:21:26	Sat	Australia/Adelaide
38e7ff42aa2f26a3a45c3b6bb8940d1d054fe87f	OTR Glandore	1592049283	-34.95863227528765	138.56467453244375	2020-06-13	21:24:43	Sat	Australia/Adelaide
ceeba0ff6b6af294b0abfe79784222a918768a1f	OTR Glandore	1594109794	-34.91594670474987	138.68011770997788	2020-07-07	17:46:34	Tue	Australia/Adelaide
82a43fbdf6dd4db6b39bb58fafe75c40d58f75be	OTR Glandore	1595850635	-34.947898638461986	138.5736941025466	2020-07-27	21:20:35	Mon	Australia/Adelaide
a824e210f60a8f59a78dcc68fe48ffd66ec5349e	OTR Glandore	1597130773	-34.997437143933006	138.51792138298921	2020-08-11	16:56:13	Tue	Australia/Adelaide
1945e7cfa5577ee1b0dbafde0ec087b0c723520f	OTR Glandore	1591695612	-34.98586782739342	138.5862495753734	2020-06-09	19:10:12	Tue	Australia/Adelaide
4e47f031d50bdc82433b9d7ca41d8cfe1e764aaf	OTR Glandore	1568537281	-34.75115642148242	138.5917913531532	2019-09-15	18:18:01	Sun	Australia/Adelaide
17d92b3fd207dc6ef82dc2cbd040ecf1441b7e9a	OTR Glandore	1597554161	-34.96468416714706	138.5372464179068	2020-08-16	14:32:41	Sun	Australia/Adelaide
9dfc773b623c366fec5ea86391d383815994947a	OTR Glandore	1591918544	-34.99597546357317	138.53775383273236	2020-06-12	09:05:44	Fri	Australia/Adelaide
acfb95c5285ea0999430412979c8e3339ca02599	OTR Glandore	1591595700	-34.95353874434249	138.5732236352811	2020-06-08	15:25:00	Mon	Australia/Adelaide
08509a5b28c6021689248b161b09bb31e35b3f10	OTR Glandore	1568712208	-34.96291235753197	138.55562794073228	2019-09-17	18:53:28	Tue	Australia/Adelaide
8e58e880f5b7113dd6d29c29996391a527f324b8	OTR Glandore	1569647774	-34.95484963358545	138.5679372055676	2019-09-28	14:46:14	Sat	Australia/Adelaide
8976505ec35b2267083cf7f22f68d0e0106bf589	OTR Glandore	1568247003			2019-09-12	09:40:03	Thu	Australia/Adelaide
ab5e9b2b5c816a1a191cdd39b078d4693efa9563	OTR Glandore	1589798320	-35.016050813110695	138.54909572773894	2020-05-18	20:08:40	Mon	Australia/Adelaide
6ce0acee944faf1d1ea319bb058f5d388fa8559b	OTR Glandore	1588942734	-34.955965817292245	138.57042826404694	2020-05-08	22:28:54	Fri	Australia/Adelaide
eff634bf0e3d61a7c3a7dc1f772ebd80d452c665	OTR Glandore	1582750432	-34.875085980920815	138.57521106939222	2020-02-27	07:23:52	Thu	Australia/Adelaide
61a0c9b3c102f460aceafe4f6cd85f58ba964ccf	OTR Glandore	1568163192	-34.747504222098925	138.6051413667844	2019-09-11	10:23:12	Wed	Australia/Adelaide
c22a808840ff180da957e82e1144ee898cba3cb2	OTR Glandore	1590806845	-34.97243372536536	138.52247618294498	2020-05-30	12:17:25	Sat	Australia/Adelaide
e6c1502e0dad8e24c88a9496df73f676b560198b	OTR Glandore	1568706834			2019-09-17	17:23:54	Tue	Australia/Adelaide
bdf5ebf9a8e048847a6a5f8559cd130f37f61517	OTR Glandore	1593593382	-34.97776021173747	138.55108565684762	2020-07-01	18:19:42	Wed	Australia/Adelaide
29f361de272f3ec589ae83e11a0ecc24f2acfb2e	OTR Glandore	1591873072	-34.96466241319982	138.5514406524907	2020-06-11	20:27:52	Thu	Australia/Adelaide
dc28188232ea1627a7a981972e4ad5eb359a5c5b	OTR Glandore	1567490433			2019-09-03	15:30:33	Tue	Australia/Adelaide
e5f770c97efc35151781a0bc6c0a9381e2d6c249	OTR Glandore	1590832821	-34.97622397940136	138.53632305813792	2020-05-30	19:30:21	Sat	Australia/Adelaide
c6b1fe881a7e4de6e44eea0c280f43a12818c282	OTR Glandore	1591667496	-34.4549144860172	138.35054751567688	2020-06-09	11:21:36	Tue	Australia/Adelaide
dbeccc699ddf0f33ce0fb0855e6439a9f8a7de9d	OTR Glandore	1569873049	-34.88396245299532	138.66168383530436	2019-10-01	05:20:49	Tue	Australia/Adelaide
de24f8c678515c57cd4b1bd8c877afcff3f5a23c	OTR Glandore	1596164734	-23.709989820292275	133.87124074544104	2020-07-31	12:35:34	Fri	Australia/Adelaide
bacef8d937c0de22862df574a327d1f94b8dbe61	OTR Glandore	1592183564	-34.98271373696531	138.55998335028468	2020-06-15	10:42:44	Mon	Australia/Adelaide
096185bcd9c4be96e677e1b315f21d45018fe139	OTR Glandore	1591146001	-34.9546614464838	138.56960148218616	2020-06-03	10:30:01	Wed	Australia/Adelaide
abdd05a4647563c25558061ab16ad09dab9d7a16	OTR Glandore	1571900557	-34.956829683242695	138.55854456180012	2019-10-24	17:32:37	Thu	Australia/Adelaide
5ad6c68dc41557cc7488e716662e279ab7f16100	OTR Glandore	1597196968	-35.06981237943258	138.5189819665327	2020-08-12	11:19:28	Wed	Australia/Adelaide
ff407e0838372ee08b7b71a217c02b60dbb7709e	OTR Glandore	1590593230	-34.98411652256927	138.55836395624996	2020-05-28	00:57:10	Thu	Australia/Adelaide
5dd671623f7437c2de104ce1c74706bd5a8ba017	OTR Glandore	1598001070	-34.995518597277865	138.56844414801876	2020-08-21	18:41:10	Fri	Australia/Adelaide
2ad1850d29d3462e286a39b7a5a881ae80c2655d	OTR Glandore	1595042773	-35.07141666918023	138.52019509484458	2020-07-18	12:56:13	Sat	Australia/Adelaide
1f18758add731ab419e42decb9cd61846714256b	OTR Glandore	1566528725	-34.96666200677905	138.59471080999987	2019-08-23	12:22:05	Fri	Australia/Adelaide
df3e414d52fa3620cd1d880afbe46ae094000f24	OTR Glandore	1591706709	-34.785457205560384	138.6590108653973	2020-06-09	22:15:09	Tue	Australia/Adelaide
65c7583751e54458ecdc54d60db901802c5715c1	OTR Glandore	1591857044	-35.02177581644041	138.54859146194403	2020-06-11	16:00:44	Thu	Australia/Adelaide
ae433a3932f17ad7a486d17b3c4389addd8e47bb	OTR Glandore	1590619876	-34.96025404077651	138.56086514898473	2020-05-28	08:21:16	Thu	Australia/Adelaide
b6f6d5e2fabb286bd2c8368971418a4708b8840d	OTR Glandore	1568328452	-35.180286362430905	138.47988276742365	2019-09-13	08:17:32	Fri	Australia/Adelaide
f96b18639654d1c1f2ca0b93f8124f1da8a5f96e	OTR Glandore	1598169639	-34.96139640576999	138.5600474882682	2020-08-23	17:30:39	Sun	Australia/Adelaide
4b8acce9b8d9ac5125ac660da9ec89ca8c672155	OTR Glandore	1592269231	-35.13998114033268	138.5383643703729	2020-06-16	10:30:31	Tue	Australia/Adelaide
c2253a83bfb72afe946f8d63c481c0f784d191b2	OTR Glandore	1595559802	-34.92158456693106	138.5144486348999	2020-07-24	12:33:22	Fri	Australia/Adelaide
2aac9abbf7ac7c4419ada26aef893cd3ffac1561	OTR Glandore	1590901106	-34.956409860051835	138.54445409787488	2020-05-31	14:28:26	Sun	Australia/Adelaide
81a8858dd7059fd19aeee4b59d86e6b20031c641	OTR Glandore	1592627221	-34.98443245694361	138.54806480222203	2020-06-20	13:57:01	Sat	Australia/Adelaide
15b8cfe07af743dece113704fe52f369e1d66790	OTR Glandore	1597461211	-34.930671264683696	138.61704291915333	2020-08-15	12:43:31	Sat	Australia/Adelaide
2d2885fd783e5997a8ba0ec9758f828ad9b09581	OTR Glandore	1597923105			2020-08-20	21:01:45	Thu	Australia/Adelaide
f58595b1a3b72883deeec605909e70c305e5581a	OTR Glandore	1592656540	-35.00114211772225	138.57282640985406	2020-06-20	22:05:40	Sat	Australia/Adelaide
9488d309e144acc1ef0ef6e174eeeaa7473ea4bc	OTR Glandore	1566576768	-34.959437407180154	138.56756224753136	2019-08-24	01:42:48	Sat	Australia/Adelaide
f079d6a160f43f9fafdb86ebafaa7943bcc468f0	OTR Glandore	1567902858	-34.86618908078403	138.61577777231582	2019-09-08	10:04:18	Sun	Australia/Adelaide
70489014bc330f17aa600328bb3960a2bae1f042	OTR Glandore	1595861096	-34.95567557970083	138.56944180842004	2020-07-28	00:14:56	Tue	Australia/Adelaide
dfcbb8b7f9a4254b229c55b466497b02b6575edc	OTR Glandore	1592373456	-34.964607269816774	138.56184837268438	2020-06-17	15:27:36	Wed	Australia/Adelaide
2c50b99d46a63fcea4d91180f1f12dd2bc8ec75e	OTR Glandore	1593239145	-34.856017637094105	138.66309291709334	2020-06-27	15:55:45	Sat	Australia/Adelaide
9e82d5225feb553f070d2fa68a1be749a20fa879	OTR Glandore	1592883535	-35.050593561399204	138.5751721204756	2020-06-23	13:08:55	Tue	Australia/Adelaide
1b6db62fe139fe0453628d6fe730013495a0efa4	OTR Glandore	1593880057	-34.94069389192063	138.56335193820746	2020-07-05	01:57:37	Sun	Australia/Adelaide
6c50eca4048347880e5dcd7c22a1a6ce5ef4fcc0	OTR Glandore	1591821449	-35.010043580520644	138.6108092373945	2020-06-11	06:07:29	Thu	Australia/Adelaide
caed0a9648ed0804b0a078779458d70fb9fd7f20	OTR Glandore	1575408205	-35.17687556015414	138.47949927096138	2019-12-04	07:53:25	Wed	Australia/Adelaide
c464f4271e4943b4ca53057840ebc6d900800496	OTR Glandore	1595042552	-34.95967495086328	138.5696946490438	2020-07-18	12:52:32	Sat	Australia/Adelaide
4080ff5c0210cd0231141625fbdeceb4e6f9ee34	OTR Glandore	1597744795	-35.00366698861914	138.54292252073952	2020-08-18	19:29:55	Tue	Australia/Adelaide
9e2804ca903fecbf615e4c67beea072dcd5b7e3f	OTR Glandore	1590661727	-35.01033591272609	138.58220922914927	2020-05-28	19:58:47	Thu	Australia/Adelaide
699d4618dc60ff1bc5243a93972b0f745ed5a5d9	OTR Glandore	1591863889	-34.97874178678516	138.52739218016683	2020-06-11	17:54:49	Thu	Australia/Adelaide
dcbaa0889a2fdea2c5075bdb711332293026fab8	OTR Glandore	1596708308	-34.94914971053635	138.5713497913661	2020-08-06	19:35:08	Thu	Australia/Adelaide
60b6ea045ba572f25b152c43e75f0db504e32b03	OTR Glandore	1591500418	-35.07270333317576	138.61308438038228	2020-06-07	12:56:58	Sun	Australia/Adelaide
a809a5399299c160040da23165a03b37048de987	OTR Glandore	1597095888	-34.97049531482753	138.59357690540799	2020-08-11	07:14:48	Tue	Australia/Adelaide
cda7a0b2e6c3842c7d4307f0ff7cd1f94adc5f32	OTR Glandore	1591359460	-35.02199938848085	138.52987134033873	2020-06-05	21:47:40	Fri	Australia/Adelaide
6bc28d200a117439ed3481d37c7d4287902c93d7	OTR Glandore	1576036224	-34.80732997348537	138.61091966779532	2019-12-11	14:20:24	Wed	Australia/Adelaide
0f17ccf554c9e34ef293d7b1f480d7d22d661b24	OTR Glandore	1592356272	-35.02036248483988	138.52069517841707	2020-06-17	10:41:12	Wed	Australia/Adelaide
62e331c4ead84baa2d8ec3827c03a2534c396137	OTR Glandore	1597581037	-34.936960520008284	138.55606766099152	2020-08-16	22:00:37	Sun	Australia/Adelaide
d812ec0386e9b402495edecb83c669a0304cd65f	OTR Glandore	1595206566	-35.049727212286456	138.51435985447443	2020-07-20	10:26:06	Mon	Australia/Adelaide
9507e192fdd44dac944700e7642593bef06c493f	OTR Glandore	1594181756	-34.9673865337564	138.538421839394	2020-07-08	13:45:56	Wed	Australia/Adelaide
82aa59642ec59dc8d0126f1496cfc5d83d481f5f	OTR Glandore	1597574170	-34.96023808106903	138.54706321535556	2020-08-16	20:06:10	Sun	Australia/Adelaide
4ad5b5434134395dd1499f650025e6af26a71a07	OTR Glandore	1594155461	-34.85786663422137	138.67955959889954	2020-07-08	06:27:41	Wed	Australia/Adelaide
2c03911ce2e6bdb04f78da2520a0699f3cc229c6	OTR Glandore	1571610066	-34.79703236627434	138.71404743231165	2019-10-21	08:51:06	Mon	Australia/Adelaide
b724bada2872c7a4887eaa2872607ca2f58adc79	OTR Glandore	1593486852	-34.985956251904064	138.56375110640104	2020-06-30	12:44:12	Tue	Australia/Adelaide
2cf8ec845a1993bd8f72f5cb3e25f34c59876099	OTR Glandore	1569136953	-35.09293579014771	138.86835235903115	2019-09-22	16:52:33	Sun	Australia/Adelaide
30faeda59467e29cabbe148a396de0cdb1e27a56	OTR Glandore	1573604456	-34.85883176243331	138.52132907216352	2019-11-13	10:50:56	Wed	Australia/Adelaide
3800ed2471eb3c293aa510743a0816423d4b510c	OTR Glandore	1591934908	-35.25643844159759	138.9045850598249	2020-06-12	13:38:28	Fri	Australia/Adelaide
b852f8b60f97cca8388bdf75f2746b9995c14a56	OTR Glandore	1595571204	-34.95051921932161	138.58349684960655	2020-07-24	15:43:24	Fri	Australia/Adelaide
69fc7cf37e59e4261473b93017de2acfde599f21	OTR Glandore	1592101648	-34.93455093824361	138.6078398849005	2020-06-14	11:57:28	Sun	Australia/Adelaide
7ca28bd2107aa31c37f43b120dfbaebb2d63f547	OTR Glandore	1591746534	-34.9622794043966	138.5737815852105	2020-06-10	09:18:54	Wed	Australia/Adelaide
95a36873889fcbb505c15dfd08df9ae49c6e8532	OTR Glandore	1594432829	-34.889201916042175	138.56868260353488	2020-07-11	11:30:29	Sat	Australia/Adelaide
12ef2e6943946bc97f5ecd4cb8c040345b682b24	OTR Glandore	1594175266	-35.01268188641886	138.5605438322429	2020-07-08	11:57:46	Wed	Australia/Adelaide
ed3b0c45508315792f1aa7a3bcf30498393cbf93	OTR Glandore	1596276594	-34.76231817957874	138.65336356758243	2020-08-01	19:39:54	Sat	Australia/Adelaide
5d08d01d3d7d4d6b26e6104e370fd5172d830fc3	OTR Glandore	1580091961	-34.97511342593457	138.62084402675796	2020-01-27	12:56:01	Mon	Australia/Adelaide
8bd41e2deea2ef32a3f3aadcf578401ef5bcdd06	OTR Glandore	1591178234	-34.97190553962372	138.51488710224183	2020-06-03	19:27:14	Wed	Australia/Adelaide
