Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Wayville	f2564c4c0fcc41b7d8a72e6f2186560d01e57035	-34.96328957914733	138.57720924301668	AUS	South Australia	5035	40107102330	Unley C	1.362124935600053								
OTR Wayville	1d93b3f312ed0a4f585e8d472d4a3f9963527418	-34.96325851310449	138.58821953103597	AUS	South Australia	5034	40107102334	Unley C	1.158403149601842	-34.96325651310449	138.5882145310295	AUS	South Australia	5034	40107102334	Unley C	1.158288618327388
OTR Wayville	24d88c2f359e37a63c5a7f30b725acc47cb1b446	-35.13130523127075	138.47092632757793	AUS	South Australia	5165	40304107407	Onkaparinga C	14.446018258044433	-35.131298231270755	138.47096132759827	AUS	South Australia	5165	40304107407	Onkaparinga C	14.444665628565632
OTR Wayville	7f0004dc3e49555202912db0da92561c8cac48bb	-35.08303397905826	138.52485906171316	AUS	South Australia	5158	40302106325	Marion C	10.133078825714401	-35.08302997905826	138.5248540617134	AUS	South Australia	5158	40302106325	Marion C	10.132924119675051
OTR Wayville	1ecf5a65f1abf056f9f238548b153075d43333c1	-34.67727017915116	138.70952344680128	AUS	South Australia	5114	40202102844	Playford C	19.827708009170667	-34.677268179151156	138.70952544680287	AUS	South Australia	5114	40202102844	Playford C	19.827876921912807
OTR Wayville	44c085636ffc0d3d758a9bdb173cf52a9c783298	-34.84468655488913	138.70241691889694	AUS	South Australia	5090	40205105217	Tea Tree Gully C	9.50855567955083	-34.84470155488913	138.7024179188796	AUS	South Australia	5090	40205105217	Tea Tree Gully C	9.507824420427276
OTR Wayville	1f5fa976285cfa4cdfd6927721292cbd8303f20c	-34.627621531452945	138.74785909613328	AUS	South Australia	5116	40201102625	Gawler T	23.8168795247762	-34.58573753145294	138.7431011586169	AUS	South Australia	5118	40201102522	Gawler T	26.433503880358263
OTR Wayville	28f1db7cb9110a4c0f5f51397cea314800c87c63	-35.00076923884207	138.57699539774515	AUS	South Australia	5042	40303107001	Mitcham C	3.8198010748649356								
OTR Wayville	113006467216cba127893e1ee9737a2b40c19616	-35.11280529483845	139.25260464998263	AUS	South Australia	5253	40703116524	Murray Bridge RC	39.257804207855145								
OTR Wayville	a4cac87cd4fb11ff7230de7dcbc4cf5b0993ff6e	-35.07042908017763	138.5289317031515	AUS	South Australia	5158	40302106320	Marion C	9.237641992861217	-35.08989108017763	138.5407447651126	AUS	South Australia	5161	40304108615	Onkaparinga C	10.297382870801503
OTR Wayville	23d2e8aa6b40382dcb58e039cc3abea3d76bce94	-34.892550227655754	138.62382897003388	AUS	South Australia	5081	40106102201	Walkerville M	4.202903038932647	-34.89256222765575	138.623833970032	AUS	South Australia	5081	40106102201	Walkerville M	4.202294937729695
OTR Wayville	b878f9c3ee3265ca58b565718abb5412d88e9aab	-34.92199185927197	138.6579598634289	AUS	South Australia	5068	40103101130	Burnside C	4.217291467755144	-34.92199485927197	138.6579448634279	AUS	South Australia	5068	40103101130	Burnside C	4.216429323105434
OTR Wayville	6f2b8e5b2481ab99260f173e8ecba201211b7808	-17.200633785373643	145.46338824050778	AUS	Queensland	4882	30605116622	Tablelands R	1298.6816149305205	-17.200632785373642	145.4633842405075	AUS	Queensland	4882	30605116622	Tablelands R	1298.681600251155
OTR Wayville	a8823fc0ddb69764ff59beeeb6be51f2a3001e63	-34.934562546990755	138.6020837253248	AUS	South Australia	5000	40101100144	Adelaide C	1.0802526075522962	-34.934568546990754	138.60209472535996	AUS	South Australia	5000	40101100144	Adelaide C	1.0803327092736823
OTR Wayville	6b98d402419d43453cd8731da8ee4dc24181c6f5	-34.92972343661056	138.78250125204048	AUS	South Australia	5138	40102101013	Adelaide Hills DC	10.983298189843227	-34.998700436610555	138.51304925562152	AUS	South Australia	5044	40301105712	Holdfast Bay C	5.654836510910573
OTR Wayville	b1b6a629d6fd00fff89edc0e9cfc48adbb3ec83a	-34.85675041223661	138.65369292716323	AUS	South Australia	5086	40203103821	Port Adelaide Enfield C	7.189944382706234	-34.85673241223661	138.6535239270532	AUS	South Australia	5086	40203103821	Port Adelaide Enfield C	7.186200337737419
OTR Wayville	3a4705ee765b166c3ec13411861f5a698dad0c19	-35.0317832226788	138.5535344126063	AUS	South Australia	5047	40302106007	Marion C	6.244238717570347	-35.0318452226788	138.55353441274013	AUS	South Australia	5047	40302106007	Marion C	6.2482869211454855
OTR Wayville	97ad8128baadbd42ae94913e0b5e0fe001609dd0	-35.252203887962914	138.89809425405718	AUS	South Australia	5255	40701114612	Alexandrina DC	27.407069683596816	-35.252177887962915	138.8981532540523	AUS	South Australia	5255	40701114612	Alexandrina DC	27.407809296971294
OTR Wayville	f2cb555681b8954090891fec2445ad4b4170c84c	-32.48301457591986	137.7587178907421	AUS	South Australia	5700	40602114215	Port Augusta C	176.9870040936285								
OTR Wayville	52f87d015d116b7a8291c1ca2079814fa6a5f6bb	-35.02856723134561	138.58286674914805	AUS	South Australia	5050	40303106615	Mitcham C	5.685917563964891	-35.028574231345615	138.58287174913184	AUS	South Australia	5050	40303106615	Mitcham C	5.6863807151567
OTR Wayville	0b4304c64acd94d64ee08ed8347b8bd12fbaa79c	-35.025038983245295	138.60480358328354	AUS	South Australia	5050	40303106617	Mitcham C	5.493205794107641	-35.0250409832453	138.60478958327096	AUS	South Australia	5050	40303106617	Mitcham C	5.493220554896901
OTR Wayville	28737ccfbc9688fa13ee4074a5e4c777a1fdfd68	-34.67162856979928	138.88648544059416	AUS	South Australia	5351	40501111215	Barossa DC	25.404665008776675	-34.67163456979928	138.8864984405845	AUS	South Australia	5351	40501111215	Barossa DC	25.404843452276083
OTR Wayville	c629fda49e2455e7c83f245d04f408d2ba1e59ba	-35.01350049053853	138.54908367925484	AUS	South Australia	5046	40302106433	Marion C	5.17549082328907	-34.94225149053853	138.58390752647796	AUS	South Australia	5000	40107102315	Adelaide C	0.4523026914974775
OTR Wayville	b9876a72ad0ccf714b8d69ad000faa2774ec80b1	-34.86467662835627	138.61326448452743	AUS	South Australia	5085	40203103632	Port Adelaide Enfield C	5.817498481986029	-34.84422762835627	138.50321856691778	AUS	South Australia	5015	40402110107	Port Adelaide Enfield C	8.619501662989848
OTR Wayville	3a52dca58fe1ef931d44be720bca689b72475a96	-34.985076865352774	138.5273897429394	AUS	South Australia	5045	40301105742	Holdfast Bay C	4.432894279721775	-34.98505786535277	138.52738474292318	AUS	South Australia	5045	40301105742	Holdfast Bay C	4.432331614927006
OTR Wayville	bf5954c59a6a395c642942f117673f5c2868810e	-34.86523379608617	138.59010650215146	AUS	South Australia	5084	40203103620	Port Adelaide Enfield C	5.625971322658567	-34.86524079608617	138.5901125021606	AUS	South Australia	5084	40203103620	Port Adelaide Enfield C	5.625487849719571
OTR Wayville	f86596dbc73e81126393bac706cfced93d5c4229	-34.8623403131531	138.63074873877554	AUS	South Australia	5085	40203103758	Port Adelaide Enfield C	6.270028128354291	-34.8623553131531	138.63074173880833	AUS	South Australia	5085	40203103758	Port Adelaide Enfield C	6.268917193273758
OTR Wayville	7a595cc36fa5824475b41c52748939f75f859793	-25.239456197381617	130.98421100685871	AUS	Northern Territory	0872	70201105010	Unincorporated NT	810.5297589233508	-34.83669119738161	138.67264625287194	AUS	South Australia	5093	40203103727	Tea Tree Gully C	8.933351462327032
